audio_id,label,src_path,dst_path,duration_sec,sample_rate,snr_db,noise_source,codec,bandpass_hz,ts
anger_04300,anger,data/synthetic/audio/anger/anger_04300.wav,data/synthetic/audio_phone/anger/anger_04300.wav,6.6,16000,18.04,synthetic,mu_law_8k,300-3400,1778143788.9088964
anger_04303,anger,data/synthetic/audio/anger/anger_04303.wav,data/synthetic/audio_phone/anger/anger_04303.wav,6.3,16000,16.21,synthetic,mu_law_8k,300-3400,1778143788.9198682
anger_04304,anger,data/synthetic/audio/anger/anger_04304.wav,data/synthetic/audio_phone/anger/anger_04304.wav,7.8,16000,23.98,synthetic,mu_law_8k,300-3400,1778143788.9318357
anger_04307,anger,data/synthetic/audio/anger/anger_04307.wav,data/synthetic/audio_phone/anger/anger_04307.wav,5.8,16000,23.17,synthetic,mu_law_8k,300-3400,1778143788.9328344
anger_04308,anger,data/synthetic/audio/anger/anger_04308.wav,data/synthetic/audio_phone/anger/anger_04308.wav,5.8,16000,19.31,synthetic,mu_law_8k,300-3400,1778143788.9408116
anger_04312,anger,data/synthetic/audio/anger/anger_04312.wav,data/synthetic/audio_phone/anger/anger_04312.wav,6.65,16000,19.95,synthetic,mu_law_8k,300-3400,1778143788.9657457
anger_04309,anger,data/synthetic/audio/anger/anger_04309.wav,data/synthetic/audio_phone/anger/anger_04309.wav,10.25,16000,16.23,synthetic,mu_law_8k,300-3400,1778143788.968737
anger_04313,anger,data/synthetic/audio/anger/anger_04313.wav,data/synthetic/audio_phone/anger/anger_04313.wav,9.2,16000,20.7,synthetic,mu_law_8k,300-3400,1778143788.974723
anger_04314,anger,data/synthetic/audio/anger/anger_04314.wav,data/synthetic/audio_phone/anger/anger_04314.wav,8.45,16000,22.23,synthetic,mu_law_8k,300-3400,1778143788.9817023
anger_04315,anger,data/synthetic/audio/anger/anger_04315.wav,data/synthetic/audio_phone/anger/anger_04315.wav,7.3,16000,24.9,synthetic,mu_law_8k,300-3400,1778143788.998657
anger_04318,anger,data/synthetic/audio/anger/anger_04318.wav,data/synthetic/audio_phone/anger/anger_04318.wav,6.5,16000,15.25,synthetic,mu_law_8k,300-3400,1778143789.007634
anger_04316,anger,data/synthetic/audio/anger/anger_04316.wav,data/synthetic/audio_phone/anger/anger_04316.wav,11.5,16000,22.51,synthetic,mu_law_8k,300-3400,1778143789.020598
anger_04319,anger,data/synthetic/audio/anger/anger_04319.wav,data/synthetic/audio_phone/anger/anger_04319.wav,7.85,16000,21.12,synthetic,mu_law_8k,300-3400,1778143789.0225925
anger_04324,anger,data/synthetic/audio/anger/anger_04324.wav,data/synthetic/audio_phone/anger/anger_04324.wav,5.7,16000,23.69,synthetic,mu_law_8k,300-3400,1778143789.043537
anger_04331,anger,data/synthetic/audio/anger/anger_04331.wav,data/synthetic/audio_phone/anger/anger_04331.wav,5.4,16000,24.49,synthetic,mu_law_8k,300-3400,1778143789.0495207
anger_04321,anger,data/synthetic/audio/anger/anger_04321.wav,data/synthetic/audio_phone/anger/anger_04321.wav,11.6,16000,18.78,synthetic,mu_law_8k,300-3400,1778143789.051515
anger_04328,anger,data/synthetic/audio/anger/anger_04328.wav,data/synthetic/audio_phone/anger/anger_04328.wav,7.35,16000,19.43,synthetic,mu_law_8k,300-3400,1778143789.056502
anger_04338,anger,data/synthetic/audio/anger/anger_04338.wav,data/synthetic/audio_phone/anger/anger_04338.wav,7.35,16000,21.08,synthetic,mu_law_8k,300-3400,1778143789.0764487
anger_04342,anger,data/synthetic/audio/anger/anger_04342.wav,data/synthetic/audio_phone/anger/anger_04342.wav,6.85,16000,20.26,synthetic,mu_law_8k,300-3400,1778143789.082433
anger_04340,anger,data/synthetic/audio/anger/anger_04340.wav,data/synthetic/audio_phone/anger/anger_04340.wav,8.4,16000,19.23,synthetic,mu_law_8k,300-3400,1778143789.0874195
anger_04344,anger,data/synthetic/audio/anger/anger_04344.wav,data/synthetic/audio_phone/anger/anger_04344.wav,7.85,16000,15.75,synthetic,mu_law_8k,300-3400,1778143789.0944004
anger_04345,anger,data/synthetic/audio/anger/anger_04345.wav,data/synthetic/audio_phone/anger/anger_04345.wav,7.9,16000,23.11,synthetic,mu_law_8k,300-3400,1778143789.1143477
anger_04348,anger,data/synthetic/audio/anger/anger_04348.wav,data/synthetic/audio_phone/anger/anger_04348.wav,9.8,16000,17.7,synthetic,mu_law_8k,300-3400,1778143789.1213288
anger_04351,anger,data/synthetic/audio/anger/anger_04351.wav,data/synthetic/audio_phone/anger/anger_04351.wav,8.6,16000,16.37,synthetic,mu_law_8k,300-3400,1778143789.1243205
anger_04354,anger,data/synthetic/audio/anger/anger_04354.wav,data/synthetic/audio_phone/anger/anger_04354.wav,8.95,16000,17.3,synthetic,mu_law_8k,300-3400,1778143789.13928
anger_04355,anger,data/synthetic/audio/anger/anger_04355.wav,data/synthetic/audio_phone/anger/anger_04355.wav,6.0,16000,18.63,synthetic,mu_law_8k,300-3400,1778143789.141275
anger_04356,anger,data/synthetic/audio/anger/anger_04356.wav,data/synthetic/audio_phone/anger/anger_04356.wav,7.35,16000,22.23,synthetic,mu_law_8k,300-3400,1778143789.1532428
anger_04358,anger,data/synthetic/audio/anger/anger_04358.wav,data/synthetic/audio_phone/anger/anger_04358.wav,5.6,16000,17.0,synthetic,mu_law_8k,300-3400,1778143789.155239
anger_04362,anger,data/synthetic/audio/anger/anger_04362.wav,data/synthetic/audio_phone/anger/anger_04362.wav,5.7,16000,17.2,synthetic,mu_law_8k,300-3400,1778143789.173193
anger_04360,anger,data/synthetic/audio/anger/anger_04360.wav,data/synthetic/audio_phone/anger/anger_04360.wav,9.6,16000,15.8,synthetic,mu_law_8k,300-3400,1778143789.180172
anger_04366,anger,data/synthetic/audio/anger/anger_04366.wav,data/synthetic/audio_phone/anger/anger_04366.wav,5.7,16000,23.38,synthetic,mu_law_8k,300-3400,1778143789.1821659
anger_04367,anger,data/synthetic/audio/anger/anger_04367.wav,data/synthetic/audio_phone/anger/anger_04367.wav,6.35,16000,24.86,synthetic,mu_law_8k,300-3400,1778143789.1891477
anger_04369,anger,data/synthetic/audio/anger/anger_04369.wav,data/synthetic/audio_phone/anger/anger_04369.wav,7.5,16000,21.09,synthetic,mu_law_8k,300-3400,1778143789.2080963
anger_04373,anger,data/synthetic/audio/anger/anger_04373.wav,data/synthetic/audio_phone/anger/anger_04373.wav,7.05,16000,24.07,synthetic,mu_law_8k,300-3400,1778143789.2190673
anger_04375,anger,data/synthetic/audio/anger/anger_04375.wav,data/synthetic/audio_phone/anger/anger_04375.wav,5.9,16000,22.25,synthetic,mu_law_8k,300-3400,1778143789.2200644
anger_04370,anger,data/synthetic/audio/anger/anger_04370.wav,data/synthetic/audio_phone/anger/anger_04370.wav,8.15,16000,21.81,synthetic,mu_law_8k,300-3400,1778143789.2300375
anger_04380,anger,data/synthetic/audio/anger/anger_04380.wav,data/synthetic/audio_phone/anger/anger_04380.wav,5.05,16000,17.97,synthetic,mu_law_8k,300-3400,1778143789.2449977
anger_04386,anger,data/synthetic/audio/anger/anger_04386.wav,data/synthetic/audio_phone/anger/anger_04386.wav,7.35,16000,22.91,synthetic,mu_law_8k,300-3400,1778143789.255969
anger_04385,anger,data/synthetic/audio/anger/anger_04385.wav,data/synthetic/audio_phone/anger/anger_04385.wav,7.75,16000,24.12,synthetic,mu_law_8k,300-3400,1778143789.2589607
anger_04387,anger,data/synthetic/audio/anger/anger_04387.wav,data/synthetic/audio_phone/anger/anger_04387.wav,6.5,16000,23.04,synthetic,mu_law_8k,300-3400,1778143789.2609553
anger_04394,anger,data/synthetic/audio/anger/anger_04394.wav,data/synthetic/audio_phone/anger/anger_04394.wav,6.75,16000,24.44,synthetic,mu_law_8k,300-3400,1778143789.2978563
anger_04388,anger,data/synthetic/audio/anger/anger_04388.wav,data/synthetic/audio_phone/anger/anger_04388.wav,10.45,16000,19.13,synthetic,mu_law_8k,300-3400,1778143789.2998528
anger_04393,anger,data/synthetic/audio/anger/anger_04393.wav,data/synthetic/audio_phone/anger/anger_04393.wav,8.2,16000,21.97,synthetic,mu_law_8k,300-3400,1778143789.306832
anger_04389,anger,data/synthetic/audio/anger/anger_04389.wav,data/synthetic/audio_phone/anger/anger_04389.wav,7.45,16000,19.45,synthetic,mu_law_8k,300-3400,1778143789.3078303
anger_04400,anger,data/synthetic/audio/anger/anger_04400.wav,data/synthetic/audio_phone/anger/anger_04400.wav,7.35,16000,21.24,synthetic,mu_law_8k,300-3400,1778143789.3357553
anger_04402,anger,data/synthetic/audio/anger/anger_04402.wav,data/synthetic/audio_phone/anger/anger_04402.wav,6.3,16000,19.4,synthetic,mu_law_8k,300-3400,1778143789.3437352
anger_04398,anger,data/synthetic/audio/anger/anger_04398.wav,data/synthetic/audio_phone/anger/anger_04398.wav,9.25,16000,20.39,synthetic,mu_law_8k,300-3400,1778143789.347723
anger_04401,anger,data/synthetic/audio/anger/anger_04401.wav,data/synthetic/audio_phone/anger/anger_04401.wav,7.8,16000,17.7,synthetic,mu_law_8k,300-3400,1778143789.3497179
anger_04403,anger,data/synthetic/audio/anger/anger_04403.wav,data/synthetic/audio_phone/anger/anger_04403.wav,7.65,16000,15.38,synthetic,mu_law_8k,300-3400,1778143789.3736556
anger_04405,anger,data/synthetic/audio/anger/anger_04405.wav,data/synthetic/audio_phone/anger/anger_04405.wav,7.3,16000,18.46,synthetic,mu_law_8k,300-3400,1778143789.3846242
anger_04406,anger,data/synthetic/audio/anger/anger_04406.wav,data/synthetic/audio_phone/anger/anger_04406.wav,7.45,16000,18.59,synthetic,mu_law_8k,300-3400,1778143789.3866189
anger_04408,anger,data/synthetic/audio/anger/anger_04408.wav,data/synthetic/audio_phone/anger/anger_04408.wav,7.85,16000,15.98,synthetic,mu_law_8k,300-3400,1778143789.392603
anger_04409,anger,data/synthetic/audio/anger/anger_04409.wav,data/synthetic/audio_phone/anger/anger_04409.wav,6.15,16000,18.33,synthetic,mu_law_8k,300-3400,1778143789.403574
anger_04410,anger,data/synthetic/audio/anger/anger_04410.wav,data/synthetic/audio_phone/anger/anger_04410.wav,7.05,16000,19.29,synthetic,mu_law_8k,300-3400,1778143789.4155424
anger_04411,anger,data/synthetic/audio/anger/anger_04411.wav,data/synthetic/audio_phone/anger/anger_04411.wav,10.2,16000,23.33,synthetic,mu_law_8k,300-3400,1778143789.4364855
anger_04417,anger,data/synthetic/audio/anger/anger_04417.wav,data/synthetic/audio_phone/anger/anger_04417.wav,8.8,16000,22.94,synthetic,mu_law_8k,300-3400,1778143789.4434714
anger_04416,anger,data/synthetic/audio/anger/anger_04416.wav,data/synthetic/audio_phone/anger/anger_04416.wav,9.95,16000,22.66,synthetic,mu_law_8k,300-3400,1778143789.4484534
anger_04418,anger,data/synthetic/audio/anger/anger_04418.wav,data/synthetic/audio_phone/anger/anger_04418.wav,8.7,16000,21.47,synthetic,mu_law_8k,300-3400,1778143789.461418
anger_04419,anger,data/synthetic/audio/anger/anger_04419.wav,data/synthetic/audio_phone/anger/anger_04419.wav,8.55,16000,23.16,synthetic,mu_law_8k,300-3400,1778143789.4813695
anger_04421,anger,data/synthetic/audio/anger/anger_04421.wav,data/synthetic/audio_phone/anger/anger_04421.wav,8.25,16000,18.23,synthetic,mu_law_8k,300-3400,1778143789.4853559
anger_04422,anger,data/synthetic/audio/anger/anger_04422.wav,data/synthetic/audio_phone/anger/anger_04422.wav,9.0,16000,23.07,synthetic,mu_law_8k,300-3400,1778143789.4913385
anger_04428,anger,data/synthetic/audio/anger/anger_04428.wav,data/synthetic/audio_phone/anger/anger_04428.wav,6.95,16000,19.49,synthetic,mu_law_8k,300-3400,1778143789.5043044
anger_04431,anger,data/synthetic/audio/anger/anger_04431.wav,data/synthetic/audio_phone/anger/anger_04431.wav,8.0,16000,17.0,synthetic,mu_law_8k,300-3400,1778143789.5212584
anger_04434,anger,data/synthetic/audio/anger/anger_04434.wav,data/synthetic/audio_phone/anger/anger_04434.wav,6.7,16000,23.68,synthetic,mu_law_8k,300-3400,1778143789.5222557
anger_04435,anger,data/synthetic/audio/anger/anger_04435.wav,data/synthetic/audio_phone/anger/anger_04435.wav,7.15,16000,21.02,synthetic,mu_law_8k,300-3400,1778143789.5262454
anger_04437,anger,data/synthetic/audio/anger/anger_04437.wav,data/synthetic/audio_phone/anger/anger_04437.wav,6.65,16000,20.25,synthetic,mu_law_8k,300-3400,1778143789.532229
anger_04439,anger,data/synthetic/audio/anger/anger_04439.wav,data/synthetic/audio_phone/anger/anger_04439.wav,7.3,16000,23.24,synthetic,mu_law_8k,300-3400,1778143789.5551674
anger_04441,anger,data/synthetic/audio/anger/anger_04441.wav,data/synthetic/audio_phone/anger/anger_04441.wav,7.4,16000,15.62,synthetic,mu_law_8k,300-3400,1778143789.557163
anger_04443,anger,data/synthetic/audio/anger/anger_04443.wav,data/synthetic/audio_phone/anger/anger_04443.wav,9.4,16000,24.23,synthetic,mu_law_8k,300-3400,1778143789.5671358
anger_04446,anger,data/synthetic/audio/anger/anger_04446.wav,data/synthetic/audio_phone/anger/anger_04446.wav,8.75,16000,24.77,synthetic,mu_law_8k,300-3400,1778143789.5721226
anger_04448,anger,data/synthetic/audio/anger/anger_04448.wav,data/synthetic/audio_phone/anger/anger_04448.wav,6.9,16000,16.92,synthetic,mu_law_8k,300-3400,1778143789.58409
anger_04449,anger,data/synthetic/audio/anger/anger_04449.wav,data/synthetic/audio_phone/anger/anger_04449.wav,7.1,16000,18.19,synthetic,mu_law_8k,300-3400,1778143789.5910728
anger_04451,anger,data/synthetic/audio/anger/anger_04451.wav,data/synthetic/audio_phone/anger/anger_04451.wav,7.7,16000,16.95,synthetic,mu_law_8k,300-3400,1778143789.5970552
anger_04453,anger,data/synthetic/audio/anger/anger_04453.wav,data/synthetic/audio_phone/anger/anger_04453.wav,9.2,16000,24.1,synthetic,mu_law_8k,300-3400,1778143789.6130126
anger_04455,anger,data/synthetic/audio/anger/anger_04455.wav,data/synthetic/audio_phone/anger/anger_04455.wav,8.9,16000,17.52,synthetic,mu_law_8k,300-3400,1778143789.6339567
anger_04454,anger,data/synthetic/audio/anger/anger_04454.wav,data/synthetic/audio_phone/anger/anger_04454.wav,12.15,16000,20.19,synthetic,mu_law_8k,300-3400,1778143789.634954
anger_04456,anger,data/synthetic/audio/anger/anger_04456.wav,data/synthetic/audio_phone/anger/anger_04456.wav,9.3,16000,15.39,synthetic,mu_law_8k,300-3400,1778143789.6369488
anger_04458,anger,data/synthetic/audio/anger/anger_04458.wav,data/synthetic/audio_phone/anger/anger_04458.wav,7.7,16000,23.75,synthetic,mu_law_8k,300-3400,1778143789.6489167
anger_04460,anger,data/synthetic/audio/anger/anger_04460.wav,data/synthetic/audio_phone/anger/anger_04460.wav,6.2,16000,19.13,synthetic,mu_law_8k,300-3400,1778143789.6608841
anger_04462,anger,data/synthetic/audio/anger/anger_04462.wav,data/synthetic/audio_phone/anger/anger_04462.wav,8.85,16000,18.16,synthetic,mu_law_8k,300-3400,1778143789.678837
anger_04461,anger,data/synthetic/audio/anger/anger_04461.wav,data/synthetic/audio_phone/anger/anger_04461.wav,10.65,16000,15.63,synthetic,mu_law_8k,300-3400,1778143789.681829
anger_04464,anger,data/synthetic/audio/anger/anger_04464.wav,data/synthetic/audio_phone/anger/anger_04464.wav,6.7,16000,19.77,synthetic,mu_law_8k,300-3400,1778143789.6848207
anger_04465,anger,data/synthetic/audio/anger/anger_04465.wav,data/synthetic/audio_phone/anger/anger_04465.wav,7.95,16000,24.72,synthetic,mu_law_8k,300-3400,1778143789.6997807
anger_04469,anger,data/synthetic/audio/anger/anger_04469.wav,data/synthetic/audio_phone/anger/anger_04469.wav,6.55,16000,21.61,synthetic,mu_law_8k,300-3400,1778143789.7117486
anger_04473,anger,data/synthetic/audio/anger/anger_04473.wav,data/synthetic/audio_phone/anger/anger_04473.wav,6.8,16000,19.18,synthetic,mu_law_8k,300-3400,1778143789.7167356
anger_04468,anger,data/synthetic/audio/anger/anger_04468.wav,data/synthetic/audio_phone/anger/anger_04468.wav,7.75,16000,17.77,synthetic,mu_law_8k,300-3400,1778143789.7177336
anger_04483,anger,data/synthetic/audio/anger/anger_04483.wav,data/synthetic/audio_phone/anger/anger_04483.wav,6.55,16000,17.47,synthetic,mu_law_8k,300-3400,1778143789.7306974
anger_04484,anger,data/synthetic/audio/anger/anger_04484.wav,data/synthetic/audio_phone/anger/anger_04484.wav,6.6,16000,22.97,synthetic,mu_law_8k,300-3400,1778143789.7416692
anger_04486,anger,data/synthetic/audio/anger/anger_04486.wav,data/synthetic/audio_phone/anger/anger_04486.wav,6.9,16000,21.13,synthetic,mu_law_8k,300-3400,1778143789.7496474
anger_04490,anger,data/synthetic/audio/anger/anger_04490.wav,data/synthetic/audio_phone/anger/anger_04490.wav,10.05,16000,15.71,synthetic,mu_law_8k,300-3400,1778143789.7596204
anger_04493,anger,data/synthetic/audio/anger/anger_04493.wav,data/synthetic/audio_phone/anger/anger_04493.wav,7.3,16000,20.45,synthetic,mu_law_8k,300-3400,1778143789.765605
anger_04497,anger,data/synthetic/audio/anger/anger_04497.wav,data/synthetic/audio_phone/anger/anger_04497.wav,6.55,16000,15.74,synthetic,mu_law_8k,300-3400,1778143789.7815616
anger_04495,anger,data/synthetic/audio/anger/anger_04495.wav,data/synthetic/audio_phone/anger/anger_04495.wav,8.95,16000,18.87,synthetic,mu_law_8k,300-3400,1778143789.7845535
anger_04500,anger,data/synthetic/audio/anger/anger_04500.wav,data/synthetic/audio_phone/anger/anger_04500.wav,6.95,16000,17.87,synthetic,mu_law_8k,300-3400,1778143789.79752
anger_04499,anger,data/synthetic/audio/anger/anger_04499.wav,data/synthetic/audio_phone/anger/anger_04499.wav,9.9,16000,22.42,synthetic,mu_law_8k,300-3400,1778143789.7995145
anger_04501,anger,data/synthetic/audio/anger/anger_04501.wav,data/synthetic/audio_phone/anger/anger_04501.wav,6.25,16000,19.35,synthetic,mu_law_8k,300-3400,1778143789.8094876
anger_04504,anger,data/synthetic/audio/anger/anger_04504.wav,data/synthetic/audio_phone/anger/anger_04504.wav,8.7,16000,24.38,synthetic,mu_law_8k,300-3400,1778143789.8254452
anger_04507,anger,data/synthetic/audio/anger/anger_04507.wav,data/synthetic/audio_phone/anger/anger_04507.wav,7.75,16000,16.16,synthetic,mu_law_8k,300-3400,1778143789.8294344
anger_04512,anger,data/synthetic/audio/anger/anger_04512.wav,data/synthetic/audio_phone/anger/anger_04512.wav,5.75,16000,21.36,synthetic,mu_law_8k,300-3400,1778143789.8344214
anger_04508,anger,data/synthetic/audio/anger/anger_04508.wav,data/synthetic/audio_phone/anger/anger_04508.wav,8.7,16000,18.2,synthetic,mu_law_8k,300-3400,1778143789.840405
anger_04513,anger,data/synthetic/audio/anger/anger_04513.wav,data/synthetic/audio_phone/anger/anger_04513.wav,7.85,16000,24.59,synthetic,mu_law_8k,300-3400,1778143789.864341
anger_04515,anger,data/synthetic/audio/anger/anger_04515.wav,data/synthetic/audio_phone/anger/anger_04515.wav,7.8,16000,24.59,synthetic,mu_law_8k,300-3400,1778143789.8653378
anger_04516,anger,data/synthetic/audio/anger/anger_04516.wav,data/synthetic/audio_phone/anger/anger_04516.wav,8.2,16000,19.53,synthetic,mu_law_8k,300-3400,1778143789.8703241
anger_04517,anger,data/synthetic/audio/anger/anger_04517.wav,data/synthetic/audio_phone/anger/anger_04517.wav,7.8,16000,19.81,synthetic,mu_law_8k,300-3400,1778143789.878303
anger_04519,anger,data/synthetic/audio/anger/anger_04519.wav,data/synthetic/audio_phone/anger/anger_04519.wav,7.2,16000,15.98,synthetic,mu_law_8k,300-3400,1778143789.8977585
anger_04520,anger,data/synthetic/audio/anger/anger_04520.wav,data/synthetic/audio_phone/anger/anger_04520.wav,9.4,16000,21.65,synthetic,mu_law_8k,300-3400,1778143789.9057372
anger_04523,anger,data/synthetic/audio/anger/anger_04523.wav,data/synthetic/audio_phone/anger/anger_04523.wav,8.15,16000,19.01,synthetic,mu_law_8k,300-3400,1778143789.9157104
anger_04525,anger,data/synthetic/audio/anger/anger_04525.wav,data/synthetic/audio_phone/anger/anger_04525.wav,10.65,16000,19.36,synthetic,mu_law_8k,300-3400,1778143789.9226923
anger_04527,anger,data/synthetic/audio/anger/anger_04527.wav,data/synthetic/audio_phone/anger/anger_04527.wav,8.8,16000,18.56,synthetic,mu_law_8k,300-3400,1778143789.9356575
anger_04528,anger,data/synthetic/audio/anger/anger_04528.wav,data/synthetic/audio_phone/anger/anger_04528.wav,6.65,16000,25.0,synthetic,mu_law_8k,300-3400,1778143789.937652
anger_04530,anger,data/synthetic/audio/anger/anger_04530.wav,data/synthetic/audio_phone/anger/anger_04530.wav,8.6,16000,17.16,synthetic,mu_law_8k,300-3400,1778143789.9655778
